it,emestar,rc,qest,sigmag_0,emed,apert,emetal,taugas
199407,8.347023725509641e+32,46.591449737548821,6.0893220901489258,26.720157739489611,0.041000000000000002,0.10000000149011612,-0.1516391783952713,2310204.0
198059,3.2408222556114195e+32,51.272884368896477,4.5626921653747559,11.838993744090846,0.021999999999999999,0.10000000149011612,-0.073552332818508162,5858117.0
199792,5.6812900304794309e+32,42.947608947753906,12.326303482055664,10.737858205249147,0.014,0.10000000149011612,0.43947324156761169,1118237.75
199826,2.0936904847621922e+32,43.114681243896477,2.1310741901397705,22.070656309648374,0.029000000000000001,0.10000000149011612,0.056322250515222549,1287710.125
199958,6.5512371063232413e+32,46.227787017822259,3.1391279697418213,41.706327692570135,0.063,0.10000000149011612,0.1440599262714386,4830846.0
185005,4.0048092603683471e+32,48.125362396240241,17.385251998901367,4.2758023679362775,0.0070000000000000001,0.10000000149011612,0.15091967582702634,3270797.75
199993,4.8733609914779661e+32,46.325565338134773,1.3168888092041016,72.513495113412375,0.11,0.10000000149011612,0.2040526419878006,3729420.75
199967,3.7502601742744441e+32,39.617889404296882,1.6474364995956421,59.487932340080157,0.066000000000000003,0.10000000149011612,-0.17630261182785034,3074239.0
199221,5.3675258159637447e+32,47.844753265380859,5.4810094833374015,18.540448059990791,0.029999999999999999,0.10000000149011612,-0.067341320216655731,6458689.5
197628,1.1431459188461303e+33,45.692211151123047,11.553455352783205,20.328461602597805,0.029999999999999999,0.10000000149011612,-0.18736726045608521,3237752.25
199362,2.4478620290756224e+32,54.779010772705078,1.9855692386627199,18.386702351662528,0.039,0.10000000149011612,-0.17645591497421265,8447354.0
199051,3.5058432817459105e+32,55.467941284179688,6.8758449554443359,7.3570464413862604,0.016,0.10000000149011612,0.23113170266151431,4644380.5
199701,2.1555343270301817e+32,46.216098785400391,1.6497381925582886,25.831263557924537,0.039,0.10000000149011612,-0.13038621842861176,1408402.625
199877,7.5095981359481812e+32,41.781291961669922,3.8092842102050786,47.0036812549871,0.058000000000000003,0.10000000149011612,-0.037413299083709717,2315011.5
199962,6.4964199066162107e+32,39.846260070800781,1.9590835571289065,85.53890999225581,0.096000000000000002,0.10000000149011612,-0.17242179811000824,7341333.0
198090,2.937981486320496e+32,48.241950988769531,3.4816582202911377,15.804881025105233,0.025999999999999999,0.10000000149011612,-0.15054860711097715,2240191.75
199980,4.2201432585716243e+32,45.327831268310547,2.5453188419342041,34.427678007091096,0.050000000000000003,0.10000000149011612,0.1534123420715332,1545346.125
199564,6.3392281532287593e+32,42.018344879150391,4.5130105018615723,32.852890275637051,0.041000000000000002,0.10000000149011612,-0.11799459904432295,2969076.0
199978,6.5427827835083e+32,45.053352355957031,1.0154529809951782,132.42408677855906,0.19,0.10000000149011612,-0.12606644630432126,2470479.0
199642,2.7144822478294373e+32,39.980819702148438,4.0373458862304688,16.815811184418887,0.019,0.10000000149011612,0.088582687079906464,4158435.0
199852,9.7070837020874e+32,50.685798645019531,3.3908591270446777,48.4593621504971,0.087999999999999981,0.10000000149011612,0.090107209980487823,2733797.25
173016,9.4880849123001081e+32,48.068569183349609,13.86589527130127,12.857736279128675,0.021000000000000001,0.10000000149011612,-0.4058229923248291,2624424.25
199957,7.650545835494993e+32,49.741725921630859,2.0835781097412109,62.895358070559702,0.11,0.10000000149011612,0.11866522580385208,7987702.0
199531,8.364701271057128e+32,36.705104827880852,11.932272911071776,21.001226912766725,0.02,0.10000000149011612,0.089632429182529449,9541491.0
199913,1.036882996559143e+33,37.650035858154297,8.3627128601074219,34.930505066113049,0.035000000000000003,0.10000000149011612,0.53457766771316528,5407527.5
199996,3.7192508578300473e+32,44.964378356933601,1.3157316446304319,58.777310248039207,0.084000000000000005,0.10000000149011612,0.13992971181869507,6699199.0
199856,1.0284767150878904e+33,47.310329437255859,2.171475887298584,88.48786168742042,0.14000000000000001,0.10000000149011612,-0.1271691769361496,1145196.75
197483,4.2427521944046015e+32,52.055419921875,9.9889745712280291,6.7870188141685777,0.012999999999999999,0.10000000149011612,0.15954911708831787,4090927.75
186171,5.9496307373046876e+32,47.612640380859382,5.8999285697937012,18.721659042073451,0.029999999999999999,0.10000000149011612,-0.53383678197860718,5748169.0
199881,8.7897664308547974e+32,35.296684265136719,2.2038860321044922,124.9086383637834,0.11,0.10000000149011612,-0.27680125832557678,6229071.5
199970,6.1130291223525999e+32,44.390914916992188,2.0636110305786133,63.177449474019042,0.087999999999999981,0.10000000149011612,0.080684773623943357,2562281.25
199959,2.7449774742126463e+32,33.420215606689446,4.9057679176330566,18.999421320101195,0.014999999999999999,0.10000000149011612,0.47235244512557978,8786128.0
199454,5.7692271471023562e+32,54.699535369873047,2.8859646320343018,29.787968364396033,0.063,0.10000000149011612,-0.3458770215511322,1492037.75
199963,4.8056602478027338e+32,48.115390777587891,2.1509029865264893,41.553583956386468,0.068000000000000019,0.10000000149011612,-0.023727970197796825,8761649.0
199972,5.3380805253982541e+32,44.503547668457031,3.3544685840606689,33.571921698020603,0.047,0.10000000149011612,0.29916137456893921,2920718.25
199618,7.0042693614959713e+32,38.879646301269531,11.369919776916506,16.845949852748014,0.017999999999999999,0.10000000149011612,0.11351147294044495,5794202.0
198729,3.1067639589309686e+32,56.220195770263672,3.8006777763366695,11.637407714400348,0.025999999999999999,0.10000000149011612,-0.10263658314943314,5660049.0
198603,2.7941784262657164e+32,63.693233489990241,1.6363275051116943,19.52850701159764,0.056000000000000001,0.10000000149011612,-0.33282339572906489,9576568.0
81607,2.4382622539997095e+32,31.994476318359371,7.6762900352478018,12.023664504092245,0.0086999999999999977,0.10000000149011612,-0.41185328364372248,9403250.0
185500,3.268056511878967e+32,55.841064453125,5.5521187782287598,8.6201303590433493,0.019,0.10000000149011612,-0.18453927338123319,1096708.25
199030,3.3940535783767702e+32,36.022068023681641,2.4742696285247803,42.520164125594796,0.039,0.10000000149011612,-0.39260852336883545,1081129.25
199044,2.7974817156791686e+32,52.216690063476562,3.4003243446350098,12.97146235715852,0.025000000000000001,0.10000000149011612,0.046802662312984473,4544484.5
133945,2.372348606586456e+32,43.268909454345696,8.8255424499511737,5.9695665978399459,0.0079000000000000008,0.10000000149011612,-0.10997831076383592,3426909.25
199491,3.3253315091133113e+32,40.096710205078132,2.845744132995605,29.917757851491825,0.034000000000000002,0.10000000149011612,-0.18606272339820865,4640432.0
188025,2.9395014047622679e+32,35.822978973388672,7.7616348266601571,12.126539843805153,0.010999999999999999,0.10000000149011612,-0.10965421795845033,2762744.5
197271,3.3363598585128784e+32,49.357845306396477,4.6139349937438965,12.775499961218204,0.021999999999999999,0.10000000149011612,-0.1987774521112442,1872714.0
198393,4.6543407440185536e+32,51.557888031005859,8.227714538574217,9.0474521009986706,0.017000000000000001,0.10000000149011612,0.18405357003211972,8905718.0
199990,5.3533005714416497e+32,39.955425262451172,2.5302944183349609,54.056251859589032,0.060999999999999999,0.10000000149011612,0.34078988432884216,5348961.0
199988,9.0919244289398206e+32,49.092376708984382,2.8999300003051758,56.352180585391935,0.096000000000000002,0.10000000149011612,0.43619540333747853,1014667.9375
199797,1.1755471229553223e+33,36.379978179931641,5.2431445121765137,67.341578195596583,0.063,0.10000000149011612,0.13615553081035614,1256978.25
198787,2.1830151975154875e+32,51.641983032226562,3.424107551574707,10.609423448940925,0.02,0.10000000149011612,0.1443735659122467,4282449.5
196895,3.031468689441681e+32,45.077449798583977,11.734822273254395,5.360924088387355,0.0077000000000000002,0.10000000149011612,0.30188101530075073,1941050.5
199288,6.3332056999206536e+32,43.224929809570312,16.289751052856445,8.328977730757785,0.010999999999999999,0.10000000149011612,0.362458735704422,2556358.0
199944,2.6710093021392821e+32,43.889965057373047,3.1686363220214844,18.360189007416157,0.025000000000000001,0.10000000149011612,0.30234506726264954,6046877.0
199861,9.5090055465698234e+32,52.268795013427727,4.1736469268798828,36.765542751913941,0.070999999999999994,0.10000000149011612,0.24670234322547915,2260193.0
199232,2.9525819420814516e+32,51.165939331054688,2.7880840301513672,17.832804398864177,0.033000000000000002,0.10000000149011612,-0.15962354838848114,8429632.0
199980,6.4443439245223992e+32,45.823001861572259,2.0849645137786865,62.659003672588923,0.093000000000000013,0.10000000149011612,0.17297361791133881,3563907.75
198841,8.3691960573196413e+32,45.331756591796882,10.082120895385742,17.210858004522461,0.025000000000000001,0.10000000149011612,-0.040643136948347085,1516927.5
199796,2.1151702105998997e+32,49.964282989501953,1.8399274349212649,19.834275193197612,0.035000000000000003,0.10000000149011612,-0.032247629016637802,2567978.5
197380,7.0686548948287956e+32,50.544757843017578,7.0598554611206055,17.166314411005267,0.031,0.10000000149011612,-0.30620932579040527,9790318.0
199582,2.3397360742092128e+32,42.274284362792969,4.8327369689941406,11.082637189898731,0.014,0.10000000149011612,0.28847664594650269,1184820.0
147734,3.7925821542739867e+32,53.892345428466797,9.1262197494506854,6.3322316181685485,0.012999999999999999,0.10000000149011612,-0.25430718064308172,5495975.0
196351,5.7539963722229003e+32,66.264633178710938,10.301090240478516,5.7993125839256017,0.017999999999999999,0.10000000149011612,0.065892532467842102,6819953.0
194270,2.1961762011051175e+32,48.397377014160156,5.128990650177002,7.8517653409454367,0.012999999999999999,0.10000000149011612,0.047232039272785194,1226797.375
185795,2.2497086226940157e+32,43.902534484863281,8.0914859771728516,6.0186941733812711,0.0082000000000000007,0.10000000149011612,0.094806887209415436,6751775.0
199998,2.1621234714984887e+32,43.616691589355469,1.7639970779418943,26.771004627690694,0.035999999999999997,0.10000000149011612,0.47131958603858948,6119730.5
190484,4.0599161386489856e+32,43.753440856933601,11.518416404724119,7.3899786592286212,0.01,0.10000000149011612,-0.027634462341666225,4877769.5
183790,6.624717116355896e+32,44.841484069824219,12.274140357971193,11.257128842164423,0.016,0.10000000149011612,-0.30151709914207453,2187391.0
198187,2.8518393635749816e+32,36.526447296142578,6.3790493011474609,13.784661163007488,0.012999999999999999,0.10000000149011612,-0.011960619129240513,2783176.0
199356,9.6138608455657954e+32,40.728294372558594,6.8993086814880371,34.967052043264424,0.041000000000000002,0.10000000149011612,-0.16219845414161682,2324535.25
199963,6.070224642753601e+32,46.748577117919922,2.0866317749023442,56.965706464726203,0.087999999999999981,0.10000000149011612,0.026319339871406555,2129718.25
199718,3.3653166890144349e+32,42.376949310302734,4.235898494720459,18.119076865569127,0.023,0.10000000149011612,0.056230384856462479,2101720.5
186424,6.0226982831954949e+32,48.868743896484382,13.400172233581545,8.293412985656305,0.014,0.10000000149011612,-0.14475125074386594,8615706.0
199968,1.1043879985809326e+33,43.317356109619134,2.2384700775146484,113.09280747721543,0.14999999999999999,0.10000000149011612,0.071009337902069092,8317395.5
166428,4.4632706046104427e+32,53.385562896728523,11.312756538391113,5.95663793086905,0.012,0.10000000149011612,-0.13225632905960086,9304095.0
43051,2.8983184695243835e+32,46.452770233154297,17.357545852661133,3.278040965391873,0.0050000000000000001,0.10000000149011612,0.093797057867050157,6420206.0
199925,4.2857819795608521e+32,66.30902099609375,1.8591493368148804,24.453215186497413,0.075999999999999998,0.10000000149011612,-0.086221128702163696,1221562.25
199708,4.4358414411544799e+32,31.774211883544922,3.2434103488922119,51.846537594098862,0.036999999999999998,0.10000000149011612,-0.26604941487312322,1232850.875
199983,4.9663025140762329e+32,39.787586212158203,2.0534505844116206,62.556215039359252,0.070000000000000007,0.10000000149011612,0.089675195515155792,3606468.0
199501,5.1301491260528563e+32,52.576416015625,3.6730091571807857,22.006658719944163,0.042999999999999997,0.10000000149011612,-0.17534065246582031,7180981.0
199806,2.1579745411872861e+32,70.463768005371094,2.5013523101806641,8.2629263336890109,0.029000000000000001,0.10000000149011612,0.29765385389328003,7659455.0
196100,2.6851770281791685e+32,42.744724273681641,7.952974796295166,7.6654519171799071,0.0099000000000000008,0.10000000149011612,0.077450379729270921,4333598.5
195775,4.4809988141059873e+32,45.053939819335938,11.161098480224608,8.3634084262741624,0.012,0.10000000149011612,0.082895144820213318,9032430.0
199904,7.1111303567886345e+32,42.916805267333984,2.5646533966064453,62.983485453764239,0.082000000000000003,0.10000000149011612,0.002295853802934289,1418683.75
198005,8.0558431148529049e+32,56.807155609130859,9.7199125289916992,11.398163139217726,0.025999999999999999,0.10000000149011612,-0.033057436347007751,1665639.25
189094,8.0488467216491691e+32,42.448204040527344,8.2034215927124023,22.769157784786337,0.029000000000000001,0.10000000149011612,-0.54507350921630859,2150280.75
199726,4.9234315752983085e+32,50.522186279296882,7.0228466987609854,12.193433621976707,0.021999999999999999,0.10000000149011612,0.24887752532958984,1806362.5
199632,1.110514760017395e+33,42.200653076171882,4.491175651550293,57.989868702015883,0.072999999999999982,0.10000000149011612,-0.19906064867973328,2052130.75
199749,3.6247488856315606e+32,35.549972534179688,5.9002370834350586,19.029965086728886,0.017000000000000001,0.10000000149011612,0.19037760794162753,1313546.75
149449,4.7388970851898192e+32,47.296607971191406,15.092246055603027,6.0080179901876019,0.0094999999999999998,0.10000000149011612,-0.1604723185300827,2373231.75
199121,7.6450115442276e+32,48.938934326171882,8.1750087738037127,16.539280941660625,0.028000000000000001,0.10000000149011612,-0.051487810909748084,1070961.875
110562,9.3016260862350428e+32,56.417572021484382,32.441898345947266,4.0001965841881626,0.0089999999999999976,0.10000000149011612,-0.069321766495704651,3449702.75
199781,4.2028376460075378e+32,43.821281433105469,2.7045783996582031,33.888730066533292,0.045999999999999999,0.10000000149011612,-0.24846895039081571,8827308.0
196863,9.1502910852432263e+32,39.999813079833984,17.554855346679688,13.263035880478419,0.014999999999999999,0.10000000149011612,-0.057775989174842834,2786924.5
191818,4.4358149170875546e+32,49.466564178466797,12.12674045562744,6.3597025176935054,0.010999999999999999,0.10000000149011612,0.084796160459518433,4208751.0
199739,7.2109001874923691e+32,46.6807861328125,4.4720892906188965,31.811735789400959,0.049000000000000002,0.10000000149011612,-0.11111921817064284,4090838.75
199701,2.0923797786235807e+32,44.116756439208977,1.2417359352111816,36.343810906171214,0.050000000000000003,0.10000000149011612,-0.14610742032527926,5426490.5
197591,1.0785560607910157e+33,55.084091186523438,14.621696472167967,10.723660793682283,0.023,0.10000000149011612,0.034959807991981506,6680684.0
199587,2.4016447365283969e+32,47.775295257568359,3.7471547126770015,11.776451577491178,0.019,0.10000000149011612,0.23238445818424225,2166952.5
199852,6.5484881401062007e+32,62.981346130371094,5.2093906402587891,14.622700615094693,0.041000000000000002,0.10000000149011612,0.16390767693519592,8080991.5
138984,3.322371244430542e+32,54.597614288330078,13.121339797973633,3.7492756244010601,0.0079000000000000008,0.10000000149011612,0.043228801339864724,1531825.25
198213,2.8662610054016111e+32,50.331390380859382,3.0533366203308105,16.195253548956455,0.029000000000000001,0.10000000149011612,-0.2390311807394028,2558481.5
199904,4.0106311440467829e+32,33.350109100341804,4.9725985527038574,27.983096621964368,0.021999999999999999,0.10000000149011612,0.17951568961143494,5463261.5
199869,1.0508034229278563e+33,49.820049285888672,2.4656248092651367,74.097346514547553,0.13,0.10000000149011612,-0.014673636294901373,2155045.25
199958,5.5563497543334958e+32,48.214065551757812,2.3403418064117432,43.81800469880659,0.071999999999999995,0.10000000149011612,-0.072795979678630843,7693682.0
199969,7.0387864112854001e+32,53.946865081787109,1.5563043355941772,68.055498599513285,0.14000000000000001,0.10000000149011612,0.11592584848403932,1462574.875
199557,4.9096688628196711e+32,41.589260101318359,6.216008186340332,18.811917136495932,0.023,0.10000000149011612,0.089915968477725983,1701163.0
194732,4.9527007341384881e+32,51.848239898681641,5.8821091651916495,13.682735173332169,0.025999999999999999,0.10000000149011612,-0.27333974838256841,1128326.75
199917,2.9600951075553893e+32,40.398193359375,1.7706531286239624,42.475627368173598,0.049000000000000002,0.10000000149011612,-0.15431360900402066,7223054.0
142389,2.0167818665504451e+32,63.553245544433601,2.8931856155395508,8.0560096375190593,0.023,0.10000000149011612,-0.39485478401184082,2183860.5
199977,4.2283388972282397e+32,35.171943664550781,2.5277087688446045,53.749289698860977,0.047,0.10000000149011612,0.022776223719120026,2473128.75
193409,5.4880976676940923e+32,32.559722900390625,16.887006759643555,11.876711731138963,0.0088999999999999999,0.10000000149011612,-0.013786925002932549,1863654.875
199904,9.6189510822296132e+32,33.210636138916016,4.3831057548522949,78.242560670023892,0.060999999999999999,0.10000000149011612,0.1851633042097092,1328091.125
199631,6.7343157529830929e+32,38.080410003662102,8.3195991516113281,22.438416950843202,0.023,0.10000000149011612,0.026649530977010727,2863777.25
199892,9.0467482805252085e+32,36.545543670654297,3.4662272930145264,78.384550969700314,0.073999999999999982,0.10000000149011612,-0.10094780474901199,1716789.5
199832,1.0512925386428833e+33,63.566982269287109,5.4893741607666016,21.706815233299352,0.062,0.10000000149011612,0.44452744722366327,3657238.0
199833,1.0798426866531373e+33,42.149806976318359,2.1022713184356689,119.44492112427992,0.14999999999999999,0.10000000149011612,-0.24650616943836209,1595016.0
199815,8.6301100254058834e+32,35.104114532470703,3.3244590759277344,83.805867049468873,0.072999999999999982,0.10000000149011612,-0.31398168206214905,3246289.75
198704,2.5308993458747861e+32,54.630313873291023,2.4921138286590576,15.168764054743557,0.032000000000000001,0.10000000149011612,-0.15432481467723844,8878220.0
198875,3.7218645215034482e+32,40.222465515136719,6.695432186126709,13.991047010102465,0.016,0.10000000149011612,0.095432735979557037,2354147.75
188415,2.9058718681335447e+32,35.779190063476562,9.7618675231933594,9.2829472990355519,0.0083999999999999977,0.10000000149011612,-0.096847787499427809,8999515.0
199071,9.4620233774185182e+32,52.334247589111328,6.8163070678710938,22.210794575435134,0.042999999999999997,0.10000000149011612,-0.11696246266365053,1140790.5
